Introducing contestants...
* Player 1, weighing 320 bytes, "Jumper !" ("en fait C forker !") !
* Player 2, weighing 320 bytes, "Jumper !" ("en fait C forker !") !

cycle 622, carriage 1, op_code 12, car pos 2257
cycle 622, carriage 0, op_code 12, car pos 209

cycle 623, carriage 1, op_code 12, car pos 2257
cycle 623, carriage 0, op_code 12, car pos 209

cycle 624, carriage 1, op_code 12, car pos 2257
cycle 624, carriage 0, op_code 12, car pos 209

cycle 625, carriage 1, op_code 12, car pos 2257
cycle 625, carriage 0, op_code 12, car pos 209

cycle 626, carriage 1, op_code 12, car pos 2257
cycle 626, carriage 0, op_code 12, car pos 209

cycle 627, carriage 1, op_code 12, car pos 2257
cycle 627, carriage 0, op_code 12, car pos 209

cycle 628, carriage 1, op_code 12, car pos 2257
cycle 628, carriage 0, op_code 12, car pos 209

cycle 629, carriage 1, op_code 12, car pos 2257
cycle 629, carriage 0, op_code 12, car pos 209

cycle 630, carriage 1, op_code 12, car pos 2257
cycle 630, carriage 0, op_code 12, car pos 209

cycle 631, carriage 1, op_code 12, car pos 2257
cycle 631, carriage 0, op_code 12, car pos 209

cycle 632, carriage 1, op_code 12, car pos 2257
cycle 632, carriage 0, op_code 12, car pos 209

cycle 633, carriage 1, op_code 12, car pos 2257
cycle 633, carriage 0, op_code 12, car pos 209

cycle 634, carriage 1, op_code 12, car pos 2257
cycle 634, carriage 0, op_code 12, car pos 209

cycle 635, carriage 1, op_code 12, car pos 2257
cycle 635, carriage 0, op_code 12, car pos 209

cycle 636, carriage 1, op_code 12, car pos 2257
cycle 636, carriage 0, op_code 12, car pos 209

cycle 637, carriage 1, op_code 12, car pos 2257
cycle 637, carriage 0, op_code 12, car pos 209

cycle 638, carriage 1, op_code 12, car pos 2257
cycle 638, carriage 0, op_code 12, car pos 209

cycle 639, carriage 1, op_code 12, car pos 2257
cycle 639, carriage 0, op_code 12, car pos 209

cycle 640, carriage 1, op_code 12, car pos 2257
cycle 640, carriage 0, op_code 12, car pos 209

cycle 641, carriage 1, op_code 12, car pos 2257
cycle 641, carriage 0, op_code 12, car pos 209

cycle 642, carriage 1, op_code 12, car pos 2257
cycle 642, carriage 0, op_code 12, car pos 209

cycle 643, carriage 1, op_code 12, car pos 2257
cycle 643, carriage 0, op_code 12, car pos 209

cycle 644, carriage 1, op_code 12, car pos 2257
cycle 644, carriage 0, op_code 12, car pos 209

cycle 645, carriage 1, op_code 12, car pos 2257
cycle 645, carriage 0, op_code 12, car pos 209

cycle 646, carriage 1, op_code 12, car pos 2257
cycle 646, carriage 0, op_code 12, car pos 209

cycle 647, carriage 1, op_code 12, car pos 2257
cycle 647, carriage 0, op_code 12, car pos 209

cycle 648, carriage 1, op_code 12, car pos 2257
cycle 648, carriage 0, op_code 12, car pos 209

cycle 649, carriage 1, op_code 12, car pos 2257
cycle 649, carriage 0, op_code 12, car pos 209

cycle 650, carriage 1, op_code 12, car pos 2257
cycle 650, carriage 0, op_code 12, car pos 209

cycle 651, carriage 1, op_code 12, car pos 2257
cycle 651, carriage 0, op_code 12, car pos 209

cycle 652, carriage 1, op_code 12, car pos 2257
cycle 652, carriage 0, op_code 12, car pos 209

cycle 653, carriage 1, op_code 12, car pos 2257
cycle 653, carriage 0, op_code 12, car pos 209

cycle 654, carriage 1, op_code 12, car pos 2257
cycle 654, carriage 0, op_code 12, car pos 209

cycle 655, carriage 1, op_code 12, car pos 2257
cycle 655, carriage 0, op_code 12, car pos 209

cycle 656, carriage 1, op_code 12, car pos 2257
cycle 656, carriage 0, op_code 12, car pos 209

cycle 657, carriage 1, op_code 12, car pos 2257
cycle 657, carriage 0, op_code 12, car pos 209

cycle 658, carriage 1, op_code 12, car pos 2257
cycle 658, carriage 0, op_code 12, car pos 209

cycle 659, carriage 1, op_code 12, car pos 2257
cycle 659, carriage 0, op_code 12, car pos 209

cycle 660, carriage 1, op_code 12, car pos 2257
cycle 660, carriage 0, op_code 12, car pos 209

cycle 661, carriage 1, op_code 12, car pos 2257
cycle 661, carriage 0, op_code 12, car pos 209

cycle 662, carriage 1, op_code 12, car pos 2257
cycle 662, carriage 0, op_code 12, car pos 209

cycle 663, carriage 1, op_code 12, car pos 2257
cycle 663, carriage 0, op_code 12, car pos 209

cycle 664, carriage 1, op_code 12, car pos 2257
cycle 664, carriage 0, op_code 12, car pos 209

cycle 665, carriage 1, op_code 12, car pos 2257
cycle 665, carriage 0, op_code 12, car pos 209

cycle 666, carriage 1, op_code 12, car pos 2257
cycle 666, carriage 0, op_code 12, car pos 209

cycle 667, carriage 1, op_code 12, car pos 2257
cycle 667, carriage 0, op_code 12, car pos 209

cycle 668, carriage 1, op_code 12, car pos 2257
cycle 668, carriage 0, op_code 12, car pos 209

cycle 669, carriage 1, op_code 12, car pos 2257
cycle 669, carriage 0, op_code 12, car pos 209

cycle 670, carriage 1, op_code 12, car pos 2257
cycle 670, carriage 0, op_code 12, car pos 209

cycle 671, carriage 1, op_code 12, car pos 2257
cycle 671, carriage 0, op_code 12, car pos 209

cycle 672, carriage 1, op_code 12, car pos 2257
cycle 672, carriage 0, op_code 12, car pos 209

cycle 673, carriage 1, op_code 12, car pos 2257
cycle 673, carriage 0, op_code 12, car pos 209

cycle 674, carriage 1, op_code 12, car pos 2257
cycle 674, carriage 0, op_code 12, car pos 209

cycle 675, carriage 1, op_code 12, car pos 2257
cycle 675, carriage 0, op_code 12, car pos 209

cycle 676, carriage 1, op_code 12, car pos 2257
cycle 676, carriage 0, op_code 12, car pos 209

cycle 677, carriage 1, op_code 12, car pos 2257
cycle 677, carriage 0, op_code 12, car pos 209

cycle 678, carriage 1, op_code 12, car pos 2257
cycle 678, carriage 0, op_code 12, car pos 209

cycle 679, carriage 1, op_code 12, car pos 2257
cycle 679, carriage 0, op_code 12, car pos 209

cycle 680, carriage 1, op_code 12, car pos 2257
cycle 680, carriage 0, op_code 12, car pos 209

cycle 681, carriage 1, op_code 12, car pos 2257
cycle 681, carriage 0, op_code 12, car pos 209

cycle 682, carriage 1, op_code 12, car pos 2257
cycle 682, carriage 0, op_code 12, car pos 209

cycle 683, carriage 1, op_code 12, car pos 2257
cycle 683, carriage 0, op_code 12, car pos 209

cycle 684, carriage 1, op_code 12, car pos 2257
cycle 684, carriage 0, op_code 12, car pos 209

cycle 685, carriage 1, op_code 12, car pos 2257
cycle 685, carriage 0, op_code 12, car pos 209

cycle 686, carriage 1, op_code 12, car pos 2257
cycle 686, carriage 0, op_code 12, car pos 209

cycle 687, carriage 1, op_code 12, car pos 2257
cycle 687, carriage 0, op_code 12, car pos 209

cycle 688, carriage 1, op_code 12, car pos 2257
cycle 688, carriage 0, op_code 12, car pos 209

cycle 689, carriage 1, op_code 12, car pos 2257
cycle 689, carriage 0, op_code 12, car pos 209

cycle 690, carriage 1, op_code 12, car pos 2257
cycle 690, carriage 0, op_code 12, car pos 209

cycle 691, carriage 1, op_code 12, car pos 2257
cycle 691, carriage 0, op_code 12, car pos 209

cycle 692, carriage 1, op_code 12, car pos 2257
cycle 692, carriage 0, op_code 12, car pos 209

cycle 693, carriage 1, op_code 12, car pos 2257
cycle 693, carriage 0, op_code 12, car pos 209

cycle 694, carriage 1, op_code 12, car pos 2257
cycle 694, carriage 0, op_code 12, car pos 209

cycle 695, carriage 1, op_code 12, car pos 2257
cycle 695, carriage 0, op_code 12, car pos 209

cycle 696, carriage 1, op_code 12, car pos 2257
cycle 696, carriage 0, op_code 12, car pos 209

cycle 697, carriage 1, op_code 12, car pos 2257
cycle 697, carriage 0, op_code 12, car pos 209

cycle 698, carriage 1, op_code 12, car pos 2257
cycle 698, carriage 0, op_code 12, car pos 209

cycle 699, carriage 1, op_code 12, car pos 2257
cycle 699, carriage 0, op_code 12, car pos 209

cycle 700, carriage 1, op_code 12, car pos 2257
cycle 700, carriage 0, op_code 12, car pos 209

cycle 701, carriage 1, op_code 12, car pos 2257
cycle 701, carriage 0, op_code 12, car pos 209

cycle 702, carriage 1, op_code 12, car pos 2257
cycle 702, carriage 0, op_code 12, car pos 209

cycle 703, carriage 1, op_code 12, car pos 2257
cycle 703, carriage 0, op_code 12, car pos 209

cycle 704, carriage 1, op_code 12, car pos 2257
cycle 704, carriage 0, op_code 12, car pos 209

cycle 705, carriage 1, op_code 12, car pos 2257
cycle 705, carriage 0, op_code 12, car pos 209

cycle 706, carriage 1, op_code 12, car pos 2257
cycle 706, carriage 0, op_code 12, car pos 209

cycle 707, carriage 1, op_code 12, car pos 2257
cycle 707, carriage 0, op_code 12, car pos 209

cycle 708, carriage 1, op_code 12, car pos 2257
cycle 708, carriage 0, op_code 12, car pos 209

cycle 709, carriage 1, op_code 12, car pos 2257
cycle 709, carriage 0, op_code 12, car pos 209

cycle 710, carriage 1, op_code 12, car pos 2257
cycle 710, carriage 0, op_code 12, car pos 209

cycle 711, carriage 1, op_code 12, car pos 2257
cycle 711, carriage 0, op_code 12, car pos 209

cycle 712, carriage 1, op_code 12, car pos 2257
cycle 712, carriage 0, op_code 12, car pos 209

cycle 713, carriage 1, op_code 12, car pos 2257
cycle 713, carriage 0, op_code 12, car pos 209

cycle 714, carriage 1, op_code 12, car pos 2257
cycle 714, carriage 0, op_code 12, car pos 209

cycle 715, carriage 1, op_code 12, car pos 2257
cycle 715, carriage 0, op_code 12, car pos 209

cycle 716, carriage 1, op_code 12, car pos 2257
cycle 716, carriage 0, op_code 12, car pos 209

cycle 717, carriage 1, op_code 12, car pos 2257
cycle 717, carriage 0, op_code 12, car pos 209

cycle 718, carriage 1, op_code 12, car pos 2257
cycle 718, carriage 0, op_code 12, car pos 209

cycle 719, carriage 1, op_code 12, car pos 2257
cycle 719, carriage 0, op_code 12, car pos 209

cycle 720, carriage 1, op_code 12, car pos 2257
cycle 720, carriage 0, op_code 12, car pos 209

cycle 721, carriage 1, op_code 12, car pos 2257
cycle 721, carriage 0, op_code 12, car pos 209

cycle 722, carriage 1, op_code 12, car pos 2257
cycle 722, carriage 0, op_code 12, car pos 209

cycle 723, carriage 1, op_code 12, car pos 2257
cycle 723, carriage 0, op_code 12, car pos 209

cycle 724, carriage 1, op_code 12, car pos 2257
cycle 724, carriage 0, op_code 12, car pos 209

cycle 725, carriage 1, op_code 12, car pos 2257
cycle 725, carriage 0, op_code 12, car pos 209

cycle 726, carriage 1, op_code 12, car pos 2257
cycle 726, carriage 0, op_code 12, car pos 209

cycle 727, carriage 1, op_code 12, car pos 2257
cycle 727, carriage 0, op_code 12, car pos 209

cycle 728, carriage 1, op_code 12, car pos 2257
cycle 728, carriage 0, op_code 12, car pos 209

cycle 729, carriage 1, op_code 12, car pos 2257
cycle 729, carriage 0, op_code 12, car pos 209

cycle 730, carriage 1, op_code 12, car pos 2257
cycle 730, carriage 0, op_code 12, car pos 209

cycle 731, carriage 1, op_code 12, car pos 2257
cycle 731, carriage 0, op_code 12, car pos 209

cycle 732, carriage 1, op_code 12, car pos 2257
cycle 732, carriage 0, op_code 12, car pos 209

cycle 733, carriage 1, op_code 12, car pos 2257
cycle 733, carriage 0, op_code 12, car pos 209

cycle 734, carriage 1, op_code 12, car pos 2257
cycle 734, carriage 0, op_code 12, car pos 209

cycle 735, carriage 1, op_code 12, car pos 2257
cycle 735, carriage 0, op_code 12, car pos 209

cycle 736, carriage 1, op_code 12, car pos 2257
cycle 736, carriage 0, op_code 12, car pos 209

cycle 737, carriage 1, op_code 12, car pos 2257
cycle 737, carriage 0, op_code 12, car pos 209

cycle 738, carriage 1, op_code 12, car pos 2257
cycle 738, carriage 0, op_code 12, car pos 209

cycle 739, carriage 1, op_code 12, car pos 2257
cycle 739, carriage 0, op_code 12, car pos 209

cycle 740, carriage 1, op_code 12, car pos 2257
cycle 740, carriage 0, op_code 12, car pos 209

cycle 741, carriage 1, op_code 12, car pos 2257
cycle 741, carriage 0, op_code 12, car pos 209

cycle 742, carriage 1, op_code 12, car pos 2257
cycle 742, carriage 0, op_code 12, car pos 209

cycle 743, carriage 1, op_code 12, car pos 2257
cycle 743, carriage 0, op_code 12, car pos 209

cycle 744, carriage 1, op_code 12, car pos 2257
cycle 744, carriage 0, op_code 12, car pos 209

cycle 745, carriage 1, op_code 12, car pos 2257
cycle 745, carriage 0, op_code 12, car pos 209

cycle 746, carriage 1, op_code 12, car pos 2257
cycle 746, carriage 0, op_code 12, car pos 209

cycle 747, carriage 1, op_code 12, car pos 2257
cycle 747, carriage 0, op_code 12, car pos 209

cycle 748, carriage 1, op_code 12, car pos 2257
cycle 748, carriage 0, op_code 12, car pos 209

cycle 749, carriage 1, op_code 12, car pos 2257
cycle 749, carriage 0, op_code 12, car pos 209

cycle 750, carriage 1, op_code 12, car pos 2257
cycle 750, carriage 0, op_code 12, car pos 209

cycle 751, carriage 1, op_code 12, car pos 2257
cycle 751, carriage 0, op_code 12, car pos 209

cycle 752, carriage 1, op_code 12, car pos 2257
cycle 752, carriage 0, op_code 12, car pos 209

cycle 753, carriage 1, op_code 12, car pos 2257
cycle 753, carriage 0, op_code 12, car pos 209

cycle 754, carriage 1, op_code 12, car pos 2257
cycle 754, carriage 0, op_code 12, car pos 209

cycle 755, carriage 1, op_code 12, car pos 2257
cycle 755, carriage 0, op_code 12, car pos 209

cycle 756, carriage 1, op_code 12, car pos 2257
cycle 756, carriage 0, op_code 12, car pos 209

cycle 757, carriage 1, op_code 12, car pos 2257
cycle 757, carriage 0, op_code 12, car pos 209

cycle 758, carriage 1, op_code 12, car pos 2257
cycle 758, carriage 0, op_code 12, car pos 209

cycle 759, carriage 1, op_code 12, car pos 2257
cycle 759, carriage 0, op_code 12, car pos 209

cycle 760, carriage 1, op_code 12, car pos 2257
cycle 760, carriage 0, op_code 12, car pos 209

cycle 761, carriage 1, op_code 12, car pos 2257
cycle 761, carriage 0, op_code 12, car pos 209

cycle 762, carriage 1, op_code 12, car pos 2257
cycle 762, carriage 0, op_code 12, car pos 209

cycle 763, carriage 1, op_code 12, car pos 2257
cycle 763, carriage 0, op_code 12, car pos 209

cycle 764, carriage 1, op_code 12, car pos 2257
cycle 764, carriage 0, op_code 12, car pos 209

cycle 765, carriage 1, op_code 12, car pos 2257
cycle 765, carriage 0, op_code 12, car pos 209

cycle 766, carriage 1, op_code 12, car pos 2257
cycle 766, carriage 0, op_code 12, car pos 209

cycle 767, carriage 1, op_code 12, car pos 2257
cycle 767, carriage 0, op_code 12, car pos 209

cycle 768, carriage 1, op_code 12, car pos 2257
cycle 768, carriage 0, op_code 12, car pos 209

cycle 769, carriage 1, op_code 12, car pos 2257
cycle 769, carriage 0, op_code 12, car pos 209

cycle 770, carriage 1, op_code 12, car pos 2257
cycle 770, carriage 0, op_code 12, car pos 209

cycle 771, carriage 1, op_code 12, car pos 2257
cycle 771, carriage 0, op_code 12, car pos 209

cycle 772, carriage 1, op_code 12, car pos 2257
cycle 772, carriage 0, op_code 12, car pos 209

cycle 773, carriage 1, op_code 12, car pos 2257
cycle 773, carriage 0, op_code 12, car pos 209

cycle 774, carriage 1, op_code 12, car pos 2257
cycle 774, carriage 0, op_code 12, car pos 209

cycle 775, carriage 1, op_code 12, car pos 2257
cycle 775, carriage 0, op_code 12, car pos 209

cycle 776, carriage 1, op_code 12, car pos 2257
cycle 776, carriage 0, op_code 12, car pos 209

cycle 777, carriage 1, op_code 12, car pos 2257
cycle 777, carriage 0, op_code 12, car pos 209

cycle 778, carriage 1, op_code 12, car pos 2257
cycle 778, carriage 0, op_code 12, car pos 209

cycle 779, carriage 1, op_code 12, car pos 2257
cycle 779, carriage 0, op_code 12, car pos 209

cycle 780, carriage 1, op_code 12, car pos 2257
cycle 780, carriage 0, op_code 12, car pos 209

cycle 781, carriage 1, op_code 12, car pos 2257
cycle 781, carriage 0, op_code 12, car pos 209

cycle 782, carriage 1, op_code 12, car pos 2257
cycle 782, carriage 0, op_code 12, car pos 209

cycle 783, carriage 1, op_code 12, car pos 2257
cycle 783, carriage 0, op_code 12, car pos 209

cycle 784, carriage 1, op_code 12, car pos 2257
cycle 784, carriage 0, op_code 12, car pos 209

cycle 785, carriage 1, op_code 12, car pos 2257
cycle 785, carriage 0, op_code 12, car pos 209

cycle 786, carriage 1, op_code 12, car pos 2257
cycle 786, carriage 0, op_code 12, car pos 209

cycle 787, carriage 1, op_code 12, car pos 2257
cycle 787, carriage 0, op_code 12, car pos 209

cycle 788, carriage 1, op_code 12, car pos 2257
cycle 788, carriage 0, op_code 12, car pos 209

cycle 789, carriage 1, op_code 12, car pos 2257
cycle 789, carriage 0, op_code 12, car pos 209

cycle 790, carriage 1, op_code 12, car pos 2257
cycle 790, carriage 0, op_code 12, car pos 209

cycle 791, carriage 1, op_code 12, car pos 2257
cycle 791, carriage 0, op_code 12, car pos 209

cycle 792, carriage 1, op_code 12, car pos 2257
cycle 792, carriage 0, op_code 12, car pos 209

cycle 793, carriage 1, op_code 12, car pos 2257
cycle 793, carriage 0, op_code 12, car pos 209

cycle 794, carriage 1, op_code 12, car pos 2257
cycle 794, carriage 0, op_code 12, car pos 209

cycle 795, carriage 1, op_code 12, car pos 2257
cycle 795, carriage 0, op_code 12, car pos 209

cycle 796, carriage 1, op_code 12, car pos 2257
cycle 796, carriage 0, op_code 12, car pos 209

cycle 797, carriage 1, op_code 12, car pos 2257
cycle 797, carriage 0, op_code 12, car pos 209

cycle 798, carriage 1, op_code 12, car pos 2257
cycle 798, carriage 0, op_code 12, car pos 209

cycle 799, carriage 1, op_code 12, car pos 2257
cycle 799, carriage 0, op_code 12, car pos 209

cycle 800, carriage 1, op_code 12, car pos 2257
cycle 800, carriage 0, op_code 12, car pos 209

cycle 801, carriage 1, op_code 12, car pos 2257
cycle 801, carriage 0, op_code 12, car pos 209

cycle 802, carriage 1, op_code 12, car pos 2257
cycle 802, carriage 0, op_code 12, car pos 209

cycle 803, carriage 1, op_code 12, car pos 2257
cycle 803, carriage 0, op_code 12, car pos 209

cycle 804, carriage 1, op_code 12, car pos 2257
cycle 804, carriage 0, op_code 12, car pos 209

cycle 805, carriage 1, op_code 12, car pos 2257
cycle 805, carriage 0, op_code 12, car pos 209

cycle 806, carriage 1, op_code 12, car pos 2257
cycle 806, carriage 0, op_code 12, car pos 209

cycle 807, carriage 1, op_code 12, car pos 2257
cycle 807, carriage 0, op_code 12, car pos 209

cycle 808, carriage 1, op_code 12, car pos 2257
cycle 808, carriage 0, op_code 12, car pos 209

cycle 809, carriage 1, op_code 12, car pos 2257
cycle 809, carriage 0, op_code 12, car pos 209

cycle 810, carriage 1, op_code 12, car pos 2257
cycle 810, carriage 0, op_code 12, car pos 209

cycle 811, carriage 1, op_code 12, car pos 2257
cycle 811, carriage 0, op_code 12, car pos 209

cycle 812, carriage 1, op_code 12, car pos 2257
cycle 812, carriage 0, op_code 12, car pos 209

cycle 813, carriage 1, op_code 12, car pos 2257
cycle 813, carriage 0, op_code 12, car pos 209

cycle 814, carriage 1, op_code 12, car pos 2257
cycle 814, carriage 0, op_code 12, car pos 209

cycle 815, carriage 1, op_code 12, car pos 2257
cycle 815, carriage 0, op_code 12, car pos 209

cycle 816, carriage 1, op_code 12, car pos 2257
cycle 816, carriage 0, op_code 12, car pos 209

cycle 817, carriage 1, op_code 12, car pos 2257
cycle 817, carriage 0, op_code 12, car pos 209

cycle 818, carriage 1, op_code 12, car pos 2257
cycle 818, carriage 0, op_code 12, car pos 209

cycle 819, carriage 1, op_code 12, car pos 2257
cycle 819, carriage 0, op_code 12, car pos 209

cycle 820, carriage 1, op_code 12, car pos 2257
cycle 820, carriage 0, op_code 12, car pos 209

cycle 821, carriage 1, op_code 12, car pos 2257
cycle 821, carriage 0, op_code 12, car pos 209

cycle 822, carriage 1, op_code 12, car pos 2257
cycle 822, carriage 0, op_code 12, car pos 209

cycle 823, carriage 1, op_code 12, car pos 2257
cycle 823, carriage 0, op_code 12, car pos 209

cycle 824, carriage 1, op_code 12, car pos 2257
cycle 824, carriage 0, op_code 12, car pos 209

cycle 825, carriage 1, op_code 12, car pos 2257
cycle 825, carriage 0, op_code 12, car pos 209

cycle 826, carriage 1, op_code 12, car pos 2257
cycle 826, carriage 0, op_code 12, car pos 209

cycle 827, carriage 1, op_code 12, car pos 2257
cycle 827, carriage 0, op_code 12, car pos 209

cycle 828, carriage 1, op_code 12, car pos 2257
cycle 828, carriage 0, op_code 12, car pos 209

cycle 829, carriage 1, op_code 12, car pos 2257
cycle 829, carriage 0, op_code 12, car pos 209

cycle 830, carriage 1, op_code 12, car pos 2257
cycle 830, carriage 0, op_code 12, car pos 209

cycle 831, carriage 1, op_code 12, car pos 2257
cycle 831, carriage 0, op_code 12, car pos 209

cycle 832, carriage 1, op_code 12, car pos 2257
cycle 832, carriage 0, op_code 12, car pos 209

cycle 833, carriage 1, op_code 12, car pos 2257
cycle 833, carriage 0, op_code 12, car pos 209

cycle 834, carriage 1, op_code 12, car pos 2257
cycle 834, carriage 0, op_code 12, car pos 209

cycle 835, carriage 1, op_code 12, car pos 2257
cycle 835, carriage 0, op_code 12, car pos 209

cycle 836, carriage 1, op_code 12, car pos 2257
cycle 836, carriage 0, op_code 12, car pos 209

cycle 837, carriage 1, op_code 12, car pos 2257
cycle 837, carriage 0, op_code 12, car pos 209

cycle 838, carriage 1, op_code 12, car pos 2257
cycle 838, carriage 0, op_code 12, car pos 209

cycle 839, carriage 1, op_code 12, car pos 2257
cycle 839, carriage 0, op_code 12, car pos 209

cycle 840, carriage 1, op_code 12, car pos 2257
cycle 840, carriage 0, op_code 12, car pos 209

cycle 841, carriage 1, op_code 12, car pos 2257
cycle 841, carriage 0, op_code 12, car pos 209

cycle 842, carriage 1, op_code 12, car pos 2257
cycle 842, carriage 0, op_code 12, car pos 209

cycle 843, carriage 1, op_code 12, car pos 2257
cycle 843, carriage 0, op_code 12, car pos 209

cycle 844, carriage 1, op_code 12, car pos 2257
cycle 844, carriage 0, op_code 12, car pos 209

cycle 845, carriage 1, op_code 12, car pos 2257
cycle 845, carriage 0, op_code 12, car pos 209

cycle 846, carriage 1, op_code 12, car pos 2257
cycle 846, carriage 0, op_code 12, car pos 209

cycle 847, carriage 1, op_code 12, car pos 2257
cycle 847, carriage 0, op_code 12, car pos 209

cycle 848, carriage 1, op_code 12, car pos 2257
cycle 848, carriage 0, op_code 12, car pos 209

cycle 849, carriage 1, op_code 12, car pos 2257
cycle 849, carriage 0, op_code 12, car pos 209

cycle 850, carriage 1, op_code 12, car pos 2257
cycle 850, carriage 0, op_code 12, car pos 209

cycle 851, carriage 1, op_code 12, car pos 2257
cycle 851, carriage 0, op_code 12, car pos 209

cycle 852, carriage 1, op_code 12, car pos 2257
cycle 852, carriage 0, op_code 12, car pos 209

cycle 853, carriage 1, op_code 12, car pos 2257
cycle 853, carriage 0, op_code 12, car pos 209

cycle 854, carriage 1, op_code 12, car pos 2257
cycle 854, carriage 0, op_code 12, car pos 209

cycle 855, carriage 1, op_code 12, car pos 2257
cycle 855, carriage 0, op_code 12, car pos 209

cycle 856, carriage 1, op_code 12, car pos 2257
cycle 856, carriage 0, op_code 12, car pos 209

cycle 857, carriage 1, op_code 12, car pos 2257
cycle 857, carriage 0, op_code 12, car pos 209

cycle 858, carriage 1, op_code 12, car pos 2257
cycle 858, carriage 0, op_code 12, car pos 209

cycle 859, carriage 1, op_code 12, car pos 2257
cycle 859, carriage 0, op_code 12, car pos 209

cycle 860, carriage 1, op_code 12, car pos 2257
cycle 860, carriage 0, op_code 12, car pos 209

cycle 861, carriage 1, op_code 12, car pos 2257
cycle 861, carriage 0, op_code 12, car pos 209

cycle 862, carriage 1, op_code 12, car pos 2257
cycle 862, carriage 0, op_code 12, car pos 209

cycle 863, carriage 1, op_code 12, car pos 2257
cycle 863, carriage 0, op_code 12, car pos 209

cycle 864, carriage 1, op_code 12, car pos 2257
cycle 864, carriage 0, op_code 12, car pos 209

cycle 865, carriage 1, op_code 12, car pos 2257
cycle 865, carriage 0, op_code 12, car pos 209

cycle 866, carriage 1, op_code 12, car pos 2257
cycle 866, carriage 0, op_code 12, car pos 209

cycle 867, carriage 1, op_code 12, car pos 2257
cycle 867, carriage 0, op_code 12, car pos 209

cycle 868, carriage 1, op_code 12, car pos 2257
cycle 868, carriage 0, op_code 12, car pos 209

cycle 869, carriage 1, op_code 12, car pos 2257
cycle 869, carriage 0, op_code 12, car pos 209

cycle 870, carriage 1, op_code 12, car pos 2257
cycle 870, carriage 0, op_code 12, car pos 209

cycle 871, carriage 1, op_code 12, car pos 2257
cycle 871, carriage 0, op_code 12, car pos 209

cycle 872, carriage 1, op_code 12, car pos 2257
cycle 872, carriage 0, op_code 12, car pos 209

cycle 873, carriage 1, op_code 12, car pos 2257
cycle 873, carriage 0, op_code 12, car pos 209

cycle 874, carriage 1, op_code 12, car pos 2257
cycle 874, carriage 0, op_code 12, car pos 209

cycle 875, carriage 1, op_code 12, car pos 2257
cycle 875, carriage 0, op_code 12, car pos 209

cycle 876, carriage 1, op_code 12, car pos 2257
cycle 876, carriage 0, op_code 12, car pos 209

cycle 877, carriage 1, op_code 12, car pos 2257
cycle 877, carriage 0, op_code 12, car pos 209

cycle 878, carriage 1, op_code 12, car pos 2257
cycle 878, carriage 0, op_code 12, car pos 209

cycle 879, carriage 1, op_code 12, car pos 2257
cycle 879, carriage 0, op_code 12, car pos 209

cycle 880, carriage 1, op_code 12, car pos 2257
cycle 880, carriage 0, op_code 12, car pos 209

cycle 881, carriage 1, op_code 12, car pos 2257
cycle 881, carriage 0, op_code 12, car pos 209

cycle 882, carriage 1, op_code 12, car pos 2257
cycle 882, carriage 0, op_code 12, car pos 209

cycle 883, carriage 1, op_code 12, car pos 2257
cycle 883, carriage 0, op_code 12, car pos 209

cycle 884, carriage 1, op_code 12, car pos 2257
cycle 884, carriage 0, op_code 12, car pos 209

cycle 885, carriage 1, op_code 12, car pos 2257
cycle 885, carriage 0, op_code 12, car pos 209

cycle 886, carriage 1, op_code 12, car pos 2257
cycle 886, carriage 0, op_code 12, car pos 209

cycle 887, carriage 1, op_code 12, car pos 2257
cycle 887, carriage 0, op_code 12, car pos 209

cycle 888, carriage 1, op_code 12, car pos 2257
cycle 888, carriage 0, op_code 12, car pos 209

cycle 889, carriage 1, op_code 12, car pos 2257
cycle 889, carriage 0, op_code 12, car pos 209

cycle 890, carriage 1, op_code 12, car pos 2257
cycle 890, carriage 0, op_code 12, car pos 209

cycle 891, carriage 1, op_code 12, car pos 2257
cycle 891, carriage 0, op_code 12, car pos 209

cycle 892, carriage 1, op_code 12, car pos 2257
cycle 892, carriage 0, op_code 12, car pos 209

cycle 893, carriage 1, op_code 12, car pos 2257
cycle 893, carriage 0, op_code 12, car pos 209

cycle 894, carriage 1, op_code 12, car pos 2257
cycle 894, carriage 0, op_code 12, car pos 209

cycle 895, carriage 1, op_code 12, car pos 2257
cycle 895, carriage 0, op_code 12, car pos 209

cycle 896, carriage 1, op_code 12, car pos 2257
cycle 896, carriage 0, op_code 12, car pos 209

cycle 897, carriage 1, op_code 12, car pos 2257
cycle 897, carriage 0, op_code 12, car pos 209

cycle 898, carriage 1, op_code 12, car pos 2257
cycle 898, carriage 0, op_code 12, car pos 209

cycle 899, carriage 1, op_code 12, car pos 2257
cycle 899, carriage 0, op_code 12, car pos 209

